Region,Scenario,Variable,Year,scengroup,IMACLIM,IMAGE,WITCH,maxwacc,minwacc
Latin America,CoC-reference,Coal,2025,NDC,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Coal,2030,NDC,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Coal,2035,NDC,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Coal,2040,NDC,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Coal,2045,NDC,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Coal,2050,NDC,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Coal,2055,NDC,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Coal,2060,NDC,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Coal,2065,NDC,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Coal,2070,NDC,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Coal,2075,NDC,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Coal,2080,NDC,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Coal,2085,NDC,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Coal,2090,NDC,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Coal,2095,NDC,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Coal,2100,NDC,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Gas,2020,NDC,0.061983107572299426,0.06190749633139105,0.06723800837067596,0.06723800837067596,0.06190749633139105
Latin America,CoC-reference,Gas,2025,NDC,0.061983107572299426,0.06190749633139105,0.06723800837067596,0.06723800837067596,0.06190749633139105
Latin America,CoC-reference,Gas,2030,NDC,0.061983107572299426,0.06190749633139105,0.06723800837067596,0.06723800837067596,0.06190749633139105
Latin America,CoC-reference,Gas,2035,NDC,0.061983107572299426,0.06190749633139105,0.06723800837067596,0.06723800837067596,0.06190749633139105
Latin America,CoC-reference,Gas,2040,NDC,0.061983107572299426,0.06190749633139105,0.06723800837067596,0.06723800837067596,0.06190749633139105
Latin America,CoC-reference,Gas,2045,NDC,0.061983107572299426,0.06190749633139105,0.06723800837067596,0.06723800837067596,0.06190749633139105
Latin America,CoC-reference,Gas,2050,NDC,0.061983107572299426,0.06190749633139105,0.06723800837067596,0.06723800837067596,0.06190749633139105
Latin America,CoC-reference,Gas,2055,NDC,0.061983107572299426,0.06190749633139105,0.06723800837067596,0.06723800837067596,0.06190749633139105
Latin America,CoC-reference,Gas,2060,NDC,0.061983107572299426,0.06190749633139105,0.06723800837067596,0.06723800837067596,0.06190749633139105
Latin America,CoC-reference,Gas,2065,NDC,0.061983107572299426,0.06190749633139105,0.06723800837067596,0.06723800837067596,0.06190749633139105
Latin America,CoC-reference,Gas,2070,NDC,0.061983107572299426,0.06190749633139105,0.06723800837067596,0.06723800837067596,0.06190749633139105
Latin America,CoC-reference,Gas,2075,NDC,0.061983107572299426,0.06190749633139105,0.06723800837067596,0.06723800837067596,0.06190749633139105
Latin America,CoC-reference,Gas,2080,NDC,0.061983107572299426,0.06190749633139105,0.06723800837067596,0.06723800837067596,0.06190749633139105
Latin America,CoC-reference,Gas,2085,NDC,0.061983107572299426,0.06190749633139105,0.06723800837067596,0.06723800837067596,0.06190749633139105
Latin America,CoC-reference,Gas,2090,NDC,0.061983107572299426,0.06190749633139105,0.06723800837067596,0.06723800837067596,0.06190749633139105
Latin America,CoC-reference,Gas,2095,NDC,0.061983107572299426,0.06190749633139105,0.06723800837067596,0.06723800837067596,0.06190749633139105
Latin America,CoC-reference,Gas,2100,NDC,0.061983107572299426,0.06190749633139105,0.06723800837067596,0.06723800837067596,0.06190749633139105
Latin America,CoC-reference,Solar,2020,NDC,0.08718915575305707,0.0858480455543702,0.09165248807019674,0.09165248807019674,0.0858480455543702
Latin America,CoC-reference,Solar,2025,NDC,0.08172119116138646,0.08360654358654086,0.0898573223557966,0.0898573223557966,0.08172119116138646
Latin America,CoC-reference,Solar,2030,NDC,0.07932271249441142,0.07887710324111312,0.08729452321039825,0.08729452321039825,0.07887710324111312
Latin America,CoC-reference,Solar,2035,NDC,0.07801385033272216,0.07544803834870063,0.08350927096175037,0.08350927096175037,0.07544803834870063
Latin America,CoC-reference,Solar,2040,NDC,0.07660188255232794,0.07386415210003608,0.07855887097570853,0.07855887097570853,0.07386415210003608
Latin America,CoC-reference,Solar,2045,NDC,0.07521337419491352,0.07264932672506598,0.07376486343117486,0.07521337419491352,0.07264932672506598
Latin America,CoC-reference,Solar,2050,NDC,0.0740672638476544,0.0714818859387539,0.07152565762583327,0.0740672638476544,0.0714818859387539
Latin America,CoC-reference,Solar,2055,NDC,0.07310051709155703,0.07015657862905304,0.06948218137782179,0.07310051709155703,0.06948218137782179
Latin America,CoC-reference,Solar,2060,NDC,0.07226002830791645,0.06908879216561312,0.06775207064990443,0.07226002830791645,0.06775207064990443
Latin America,CoC-reference,Solar,2065,NDC,0.07149603336624921,0.0681811066902258,0.06634034943427873,0.07149603336624921,0.06634034943427873
Latin America,CoC-reference,Solar,2070,NDC,0.07079841433179707,0.06737534364581493,0.06517344931272658,0.07079841433179707,0.06517344931272658
Latin America,CoC-reference,Solar,2075,NDC,0.07013740707407651,0.06667087838183762,0.06422855602333755,0.07013740707407651,0.06422855602333755
Latin America,CoC-reference,Solar,2080,NDC,0.06952943423534953,0.06608634903541322,0.06342906179001091,0.06952943423534953,0.06342906179001091
Latin America,CoC-reference,Solar,2085,NDC,0.06896468495008577,0.06555267458997235,0.06272953552428046,0.06896468495008577,0.06272953552428046
Latin America,CoC-reference,Solar,2090,NDC,0.06844642950679537,0.06504514860622829,0.06205495691843467,0.06844642950679537,0.06205495691843467
Latin America,CoC-reference,Solar,2095,NDC,0.06795144435201507,0.0645401760473774,0.06141479069706937,0.06795144435201507,0.06141479069706937
Latin America,CoC-reference,Solar,2100,NDC,0.067489682750698,0.06395565247251407,0.06087780639596681,0.067489682750698,0.06087780639596681
Latin America,CoC-reference,Hydro,2020,NDC,0.0726459069589871,0.07243169633139106,0.07776220837067609,0.07776220837067609,0.07243169633139106
Latin America,CoC-reference,Hydro,2025,NDC,0.0726459069589871,0.07243169633139106,0.07776220837067609,0.07776220837067609,0.07243169633139106
Latin America,CoC-reference,Hydro,2030,NDC,0.0726459069589871,0.07243169633139106,0.07776220837067609,0.07776220837067609,0.07243169633139106
Latin America,CoC-reference,Hydro,2035,NDC,0.0726459069589871,0.07243169633139106,0.07776220837067609,0.07776220837067609,0.07243169633139106
Latin America,CoC-reference,Hydro,2040,NDC,0.0726459069589871,0.07243169633139106,0.07776220837067609,0.07776220837067609,0.07243169633139106
Latin America,CoC-reference,Hydro,2045,NDC,0.0726459069589871,0.07243169633139106,0.07776220837067609,0.07776220837067609,0.07243169633139106
Latin America,CoC-reference,Hydro,2050,NDC,0.0726459069589871,0.07243169633139106,0.07776220837067609,0.07776220837067609,0.07243169633139106
Latin America,CoC-reference,Hydro,2055,NDC,0.0726459069589871,0.07243169633139106,0.07776220837067609,0.07776220837067609,0.07243169633139106
Latin America,CoC-reference,Hydro,2060,NDC,0.0726459069589871,0.07243169633139106,0.07776220837067609,0.07776220837067609,0.07243169633139106
Latin America,CoC-reference,Hydro,2065,NDC,0.0726459069589871,0.07243169633139106,0.07776220837067609,0.07776220837067609,0.07243169633139106
Latin America,CoC-reference,Hydro,2070,NDC,0.0726459069589871,0.07243169633139106,0.07776220837067609,0.07776220837067609,0.07243169633139106
Latin America,CoC-reference,Hydro,2075,NDC,0.0726459069589871,0.07243169633139106,0.07776220837067609,0.07776220837067609,0.07243169633139106
Latin America,CoC-reference,Hydro,2080,NDC,0.0726459069589871,0.07243169633139106,0.07776220837067609,0.07776220837067609,0.07243169633139106
Latin America,CoC-reference,Hydro,2085,NDC,0.0726459069589871,0.07243169633139106,0.07776220837067609,0.07776220837067609,0.07243169633139106
Latin America,CoC-reference,Hydro,2090,NDC,0.0726459069589871,0.07243169633139106,0.07776220837067609,0.07776220837067609,0.07243169633139106
Latin America,CoC-reference,Hydro,2095,NDC,0.0726459069589871,0.07243169633139106,0.07776220837067609,0.07776220837067609,0.07243169633139106
Latin America,CoC-reference,Hydro,2100,NDC,0.0726459069589871,0.07243169633139106,0.07776220837067609,0.07776220837067609,0.07243169633139106
Latin America,CoC-reference,Biomass,2020,NDC,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Biomass,2025,NDC,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Biomass,2030,NDC,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Biomass,2035,NDC,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Biomass,2040,NDC,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Biomass,2045,NDC,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Biomass,2050,NDC,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Biomass,2055,NDC,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Biomass,2060,NDC,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Biomass,2065,NDC,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Biomass,2070,NDC,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Biomass,2075,NDC,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Biomass,2080,NDC,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Biomass,2085,NDC,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Biomass,2090,NDC,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Biomass,2095,NDC,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Biomass,2100,NDC,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-convergence,Onshore,2020,NDC,0.08157470199816093,0.08030632537155118,0.08605693603515498,0.08605693603515498,0.08030632537155118
Latin America,CoC-convergence,Onshore,2025,NDC,0.0731024063092214,0.07501405424331972,0.0850946443404043,0.0850946443404043,0.0731024063092214
Latin America,CoC-convergence,Onshore,2030,NDC,0.06561050070805376,0.06788722615589161,0.08401239821020608,0.08401239821020608,0.06561050070805376
Latin America,CoC-convergence,Onshore,2035,NDC,0.059023599500556044,0.05982825743247916,0.07435989328284566,0.07435989328284566,0.059023599500556044
Latin America,CoC-convergence,Onshore,2040,NDC,0.053093186909256775,0.05352722263700165,0.06499359943992628,0.06499359943992628,0.053093186909256775
Latin America,CoC-convergence,Onshore,2045,NDC,0.04741081835639587,0.04800043035803588,0.05584228628578376,0.05584228628578376,0.04741081835639587
Latin America,CoC-convergence,Onshore,2050,NDC,0.04197,0.042668196751904,0.04686351603206306,0.04686351603206306,0.04197
Latin America,CoC-convergence,Onshore,2055,NDC,0.04136,0.04205691399166692,0.0465466468257653,0.0465466468257653,0.04136
Latin America,CoC-convergence,Onshore,2060,NDC,0.04086,0.041463919867548354,0.046253965318667906,0.046253965318667906,0.04086
Latin America,CoC-convergence,Onshore,2065,NDC,0.04042,0.040950526650928916,0.045982562402261465,0.045982562402261465,0.04042
Latin America,CoC-convergence,Onshore,2070,NDC,0.040010000000000004,0.04062053798662959,0.04572989046805307,0.04572989046805307,0.040010000000000004
Latin America,CoC-convergence,Onshore,2075,NDC,0.03963,0.040280884556055295,0.04549503106408481,0.04549503106408481,0.03963
Latin America,CoC-convergence,Onshore,2080,NDC,0.03928,0.03991861547610953,0.045276520217850266,0.045276520217850266,0.03928
Latin America,CoC-convergence,Onshore,2085,NDC,0.03897,0.03960025595266295,0.04507294029582937,0.04507294029582937,0.03897
Latin America,CoC-convergence,Onshore,2090,NDC,0.03867,0.03929202818806214,0.04488290807285938,0.04488290807285938,0.03867
Latin America,CoC-convergence,Onshore,2095,NDC,0.03839,0.038990668355992894,0.04470517621057875,0.04470517621057875,0.03839
Latin America,CoC-convergence,Onshore,2100,NDC,0.038130000000000004,0.038716972542286544,0.04453871861829878,0.04453871861829878,0.038130000000000004
Latin America,CoC-convergence,Offshore,2020,NDC,0.09178920572210804,0.09075938789712615,0.09590049159155817,0.09590049159155817,0.09075938789712615
Latin America,CoC-convergence,Offshore,2025,NDC,0.07925738750762602,0.08615790459242596,0.09053793127702871,0.09053793127702871,0.07925738750762602
Latin America,CoC-convergence,Offshore,2030,NDC,0.0688829345864728,0.07868294751522263,0.07962102327644313,0.07962102327644313,0.0688829345864728
Latin America,CoC-convergence,Offshore,2035,NDC,0.06155631869768147,0.07137131267168188,0.0671719671600931,0.07137131267168188,0.06155631869768147
Latin America,CoC-convergence,Offshore,2040,NDC,0.0561364910742595,0.06480079681717149,0.05713296008740019,0.06480079681717149,0.0561364910742595
Latin America,CoC-convergence,Offshore,2045,NDC,0.05123750603875293,0.058863012950298485,0.04865338237931548,0.058863012950298485,0.04865338237931548
Latin America,CoC-convergence,Offshore,2050,NDC,0.04662,0.05359757,0.04117326579844355,0.05359757,0.04117326579844355
Latin America,CoC-convergence,Offshore,2055,NDC,0.04579,0.052696719999999996,0.04008481408756094,0.052696719999999996,0.04008481408756094
Latin America,CoC-convergence,Offshore,2060,NDC,0.045149999999999996,0.05186075,0.039096007868089006,0.05186075,0.039096007868089006
Latin America,CoC-convergence,Offshore,2065,NDC,0.04458,0.05111984,0.038348825310073636,0.05111984,0.038348825310073636
Latin America,CoC-convergence,Offshore,2070,NDC,0.04408,0.05047119,0.0377336980821318,0.05047119,0.0377336980821318
Latin America,CoC-convergence,Offshore,2075,NDC,0.043609999999999996,0.04990826999999999,0.037106175910070996,0.04990826999999999,0.037106175910070996
Latin America,CoC-convergence,Offshore,2080,NDC,0.0432,0.049352,0.03661070979723391,0.049352,0.03661070979723391
Latin America,CoC-convergence,Offshore,2085,NDC,0.04282,0.04884342,0.03614595420996724,0.04884342,0.03614595420996724
Latin America,CoC-convergence,Offshore,2090,NDC,0.042460000000000005,0.04838734,0.03572192200715146,0.04838734,0.03572192200715146
Latin America,CoC-convergence,Offshore,2095,NDC,0.042140000000000004,0.04797023,0.03533381474020052,0.04797023,0.03533381474020052
Latin America,CoC-convergence,Offshore,2100,NDC,0.04183,0.04770514,0.03498336341776537,0.04770514,0.03498336341776537
Latin America,CoC-convergence,Nuclear,2020,NDC,0.08058783104603853,0.07931184534352614,0.08564530837067609,0.08564530837067609,0.07931184534352614
Latin America,CoC-convergence,Nuclear,2025,NDC,0.07499315322677935,0.07530002636459004,0.08564530837067609,0.08564530837067609,0.07499315322677935
Latin America,CoC-convergence,Nuclear,2030,NDC,0.06939520511901005,0.07028525324026248,0.08564530837067609,0.08564530837067609,0.06939520511901005
Latin America,CoC-convergence,Nuclear,2035,NDC,0.06379391552301927,0.06527047937298268,0.0769821581249643,0.0769821581249643,0.06379391552301927
Latin America,CoC-convergence,Nuclear,2040,NDC,0.058199237703760086,0.06025570954411561,0.06831900787925255,0.06831900787925255,0.058199237703760086
Latin America,CoC-convergence,Nuclear,2045,NDC,0.05259467781925918,0.055240933124327554,0.05965585763354087,0.05965585763354087,0.05259467781925918
Latin America,CoC-convergence,Nuclear,2050,NDC,0.047,0.05022615999999999,0.0509927073878292,0.0509927073878292,0.047
Latin America,CoC-convergence,Nuclear,2055,NDC,0.047,0.05022615999999999,0.0509927073878292,0.0509927073878292,0.047
Latin America,CoC-convergence,Nuclear,2060,NDC,0.047,0.05022615999999999,0.0509927073878292,0.0509927073878292,0.047
Latin America,CoC-convergence,Nuclear,2065,NDC,0.047,0.05022615999999999,0.0509927073878292,0.0509927073878292,0.047
Latin America,CoC-convergence,Nuclear,2070,NDC,0.047,0.05022615999999999,0.0509927073878292,0.0509927073878292,0.047
Latin America,CoC-convergence,Nuclear,2075,NDC,0.047,0.05022615999999999,0.0509927073878292,0.0509927073878292,0.047
Latin America,CoC-convergence,Nuclear,2080,NDC,0.047,0.05022615999999999,0.0509927073878292,0.0509927073878292,0.047
Latin America,CoC-convergence,Nuclear,2085,NDC,0.047,0.05022615999999999,0.0509927073878292,0.0509927073878292,0.047
Latin America,CoC-convergence,Nuclear,2090,NDC,0.047,0.05022615999999999,0.0509927073878292,0.0509927073878292,0.047
Latin America,CoC-convergence,Nuclear,2095,NDC,0.047,0.05022615999999999,0.0509927073878292,0.0509927073878292,0.047
Latin America,CoC-convergence,Nuclear,2100,NDC,0.047,0.05022615999999999,0.0509927073878292,0.0509927073878292,0.047
Latin America,CoC-convergence,CCS,2020,NDC,0.08395666046537298,0.0825533653636607,0.0891000083706761,0.0891000083706761,0.0825533653636607
Latin America,CoC-convergence,CCS,2025,NDC,0.0784405896993969,0.0781355899039524,0.0891000083706761,0.0891000083706761,0.0781355899039524
Latin America,CoC-convergence,CCS,2030,NDC,0.0728980250914475,0.07274080291986203,0.0891000083706761,0.0891000083706761,0.07274080291986203
Latin America,CoC-convergence,CCS,2035,NDC,0.06736195432547142,0.06647071773310843,0.08043685812496429,0.08043685812496429,0.06647071773310843
Latin America,CoC-convergence,CCS,2040,NDC,0.06182588355949535,0.060643584443688114,0.0717737078792526,0.0717737078792526,0.060643584443688114
Latin America,CoC-convergence,CCS,2045,NDC,0.056309576924002736,0.055275611057904954,0.06311055763354087,0.06311055763354087,0.055275611057904954
Latin America,CoC-convergence,CCS,2050,NDC,0.050789999999999995,0.05000123301273253,0.0544474073878292,0.0544474073878292,0.05000123301273253
Latin America,CoC-convergence,CCS,2055,NDC,0.05075,0.04902456016700477,0.0544474073878292,0.0544474073878292,0.04902456016700477
Latin America,CoC-convergence,CCS,2060,NDC,0.05072000000000001,0.0480941989809674,0.0544474073878292,0.0544474073878292,0.0480941989809674
Latin America,CoC-convergence,CCS,2065,NDC,0.050690000000000006,0.047404380590976083,0.0544474073878292,0.0544474073878292,0.047404380590976083
Latin America,CoC-convergence,CCS,2070,NDC,0.05064,0.04676600842348251,0.0544474073878292,0.0544474073878292,0.04676600842348251
Latin America,CoC-convergence,CCS,2075,NDC,0.05059,0.04624352983247691,0.0544474073878292,0.0544474073878292,0.04624352983247691
Latin America,CoC-convergence,CCS,2080,NDC,0.05052,0.04581545672221876,0.0544474073878292,0.0544474073878292,0.04581545672221876
Latin America,CoC-convergence,CCS,2085,NDC,0.05045,0.04552823870540445,0.0544474073878292,0.0544474073878292,0.04552823870540445
Latin America,CoC-convergence,CCS,2090,NDC,0.050390000000000004,0.04527784500593794,0.0544474073878292,0.0544474073878292,0.04527784500593794
Latin America,CoC-convergence,CCS,2095,NDC,0.050320000000000004,0.04509081705040984,0.0544474073878292,0.0544474073878292,0.04509081705040984
Latin America,CoC-convergence,CCS,2100,NDC,0.05026,0.04495324465746555,0.0544474073878292,0.0544474073878292,0.04495324465746555
Latin America,CoC-convergence,Coal,2020,NDC,0.08395666046537298,0.0827665548161058,0.0891000083706761,0.0891000083706761,0.0827665548161058
Latin America,CoC-convergence,Coal,2025,NDC,0.07846058969939691,0.0787547289170983,0.0891000083706761,0.0891000083706761,0.07846058969939691
Latin America,CoC-convergence,Coal,2030,NDC,0.07297440099866256,0.07373995579277073,0.0891000083706761,0.0891000083706761,0.07297440099866256
Latin America,CoC-convergence,Coal,2035,NDC,0.06747833023268648,0.06872517937298268,0.08043685812496429,0.08043685812496429,0.06747833023268648
Latin America,CoC-convergence,Coal,2040,NDC,0.06198225946671042,0.06371040954411561,0.0717737078792526,0.0717737078792526,0.06198225946671042
Latin America,CoC-convergence,Coal,2045,NDC,0.05649607076597608,0.05869563312432756,0.06311055763354087,0.06311055763354087,0.05649607076597608
Latin America,CoC-convergence,Coal,2050,NDC,0.051000000000000004,0.05368086,0.0544474073878292,0.0544474073878292,0.051000000000000004
Latin America,CoC-convergence,Coal,2055,NDC,0.051000000000000004,0.05368086,0.0544474073878292,0.0544474073878292,0.051000000000000004
Latin America,CoC-convergence,Coal,2060,NDC,0.051000000000000004,0.05368086,0.0544474073878292,0.0544474073878292,0.051000000000000004
Latin America,CoC-convergence,Coal,2065,NDC,0.051000000000000004,0.05368086,0.0544474073878292,0.0544474073878292,0.051000000000000004
Latin America,CoC-convergence,Coal,2070,NDC,0.051000000000000004,0.05368086,0.0544474073878292,0.0544474073878292,0.051000000000000004
Latin America,CoC-convergence,Coal,2075,NDC,0.051000000000000004,0.05368086,0.0544474073878292,0.0544474073878292,0.051000000000000004
Latin America,CoC-convergence,Coal,2080,NDC,0.051000000000000004,0.05368086,0.0544474073878292,0.0544474073878292,0.051000000000000004
Latin America,CoC-convergence,Coal,2085,NDC,0.051000000000000004,0.05368086,0.0544474073878292,0.0544474073878292,0.051000000000000004
Latin America,CoC-convergence,Coal,2090,NDC,0.051000000000000004,0.05368086,0.0544474073878292,0.0544474073878292,0.051000000000000004
Latin America,CoC-convergence,Coal,2095,NDC,0.051000000000000004,0.05368086,0.0544474073878292,0.0544474073878292,0.051000000000000004
Latin America,CoC-convergence,Coal,2100,NDC,0.051000000000000004,0.05368086,0.0544474073878292,0.0544474073878292,0.051000000000000004
Latin America,CoC-convergence,Gas,2020,NDC,0.061983107572299426,0.06090454204806565,0.06723800837067596,0.06723800837067596,0.06090454204806565
Latin America,CoC-convergence,Gas,2025,NDC,0.05648703680632336,0.05689272306912955,0.06723800837067596,0.06723800837067596,0.05648703680632336
Latin America,CoC-convergence,Gas,2030,NDC,0.050987624552125785,0.05187795324026248,0.06723800837067596,0.06723800837067596,0.050987624552125785
Latin America,CoC-convergence,Gas,2035,NDC,0.04549155378614971,0.04686317937298268,0.05857485812496429,0.05857485812496429,0.04549155378614971
Latin America,CoC-convergence,Gas,2040,NDC,0.039995483020173646,0.04184840624865512,0.049911707879252545,0.049911707879252545,0.039995483020173646
Latin America,CoC-convergence,Gas,2045,NDC,0.03449607076597607,0.03683363312432756,0.04124855763354087,0.04124855763354087,0.03449607076597607
Latin America,CoC-convergence,Gas,2050,NDC,0.028999999999999998,0.03181886,0.0325854073878292,0.0325854073878292,0.028999999999999998
Latin America,CoC-convergence,Gas,2055,NDC,0.028999999999999998,0.03181886,0.0325854073878292,0.0325854073878292,0.028999999999999998
Latin America,CoC-convergence,Gas,2060,NDC,0.028999999999999998,0.03181886,0.0325854073878292,0.0325854073878292,0.028999999999999998
Latin America,CoC-convergence,Gas,2065,NDC,0.028999999999999998,0.03181886,0.0325854073878292,0.0325854073878292,0.028999999999999998
Latin America,CoC-convergence,Gas,2070,NDC,0.028999999999999998,0.03181886,0.0325854073878292,0.0325854073878292,0.028999999999999998
Latin America,CoC-convergence,Gas,2075,NDC,0.028999999999999998,0.03181886,0.0325854073878292,0.0325854073878292,0.028999999999999998
Latin America,CoC-convergence,Gas,2080,NDC,0.028999999999999998,0.03181886,0.0325854073878292,0.0325854073878292,0.028999999999999998
Latin America,CoC-convergence,Gas,2085,NDC,0.028999999999999998,0.03181886,0.0325854073878292,0.0325854073878292,0.028999999999999998
Latin America,CoC-convergence,Gas,2090,NDC,0.028999999999999998,0.03181886,0.0325854073878292,0.0325854073878292,0.028999999999999998
Latin America,CoC-convergence,Gas,2095,NDC,0.028999999999999998,0.03181886,0.0325854073878292,0.0325854073878292,0.028999999999999998
Latin America,CoC-convergence,Gas,2100,NDC,0.028999999999999998,0.03181886,0.0325854073878292,0.0325854073878292,0.028999999999999998
Latin America,CoC-convergence,Solar,2020,NDC,0.08718915575305707,0.08478150291775037,0.09165248807019674,0.09165248807019674,0.08478150291775037
Latin America,CoC-convergence,Solar,2025,NDC,0.07599431410120347,0.07841581407391056,0.08969219029659652,0.08969219029659652,0.07599431410120347
Latin America,CoC-convergence,Solar,2030,NDC,0.0681996830272026,0.06905044812253242,0.08684799580801836,0.08684799580801836,0.0681996830272026
Latin America,CoC-convergence,Solar,2035,NDC,0.06160367824537442,0.06148853337730221,0.07482434265529542,0.07482434265529542,0.06148853337730221
Latin America,CoC-convergence,Solar,2040,NDC,0.055136282711111456,0.0556188896951452,0.06272856065262251,0.06272856065262251,0.055136282711111456
Latin America,CoC-convergence,Solar,2045,NDC,0.04886053084340731,0.05019825335792099,0.05201922952085999,0.05201922952085999,0.04886053084340731
Latin America,CoC-convergence,Solar,2050,NDC,0.04294,0.04486249396708881,0.043517582334693446,0.04486249396708881,0.04294
Latin America,CoC-convergence,Solar,2055,NDC,0.042359999999999995,0.044065713329737743,0.042423591744451546,0.044065713329737743,0.042359999999999995
Latin America,CoC-convergence,Solar,2060,NDC,0.04186,0.043315562852901515,0.041517482666068334,0.043315562852901515,0.041517482666068334
Latin America,CoC-convergence,Solar,2065,NDC,0.04141000000000001,0.042750855503914595,0.040769505496589385,0.042750855503914595,0.040769505496589385
Latin America,CoC-convergence,Solar,2070,NDC,0.040999999999999995,0.04221802027518418,0.04015004070736543,0.04221802027518418,0.04015004070736543
Latin America,CoC-convergence,Solar,2075,NDC,0.04062000000000001,0.0417144950841898,0.03964212742400938,0.0417144950841898,0.03964212742400938
Latin America,CoC-convergence,Solar,2080,NDC,0.04027,0.04129545255437504,0.039195319240278956,0.04129545255437504,0.039195319240278956
Latin America,CoC-convergence,Solar,2085,NDC,0.03995,0.04093078516586685,0.03878616263148453,0.04093078516586685,0.03878616263148453
Latin America,CoC-convergence,Solar,2090,NDC,0.03965,0.04056735948382281,0.03840443508955649,0.04056735948382281,0.03840443508955649
Latin America,CoC-convergence,Solar,2095,NDC,0.039360000000000006,0.04008402340659373,0.038025364426536444,0.04008402340659373,0.038025364426536444
Latin America,CoC-convergence,Solar,2100,NDC,0.0391,0.039656523630070294,0.037708887976499995,0.039656523630070294,0.037708887976499995
Latin America,CoC-convergence,Hydro,2020,NDC,0.0726459069589871,0.0714287421859996,0.07776220837067609,0.07776220837067609,0.0714287421859996
Latin America,CoC-convergence,Hydro,2025,NDC,0.06720273040686395,0.06741692636459004,0.07776220837067609,0.07776220837067609,0.06720273040686395
Latin America,CoC-convergence,Hydro,2030,NDC,0.06176282414325089,0.06240215263524418,0.07776220837067609,0.07776220837067609,0.06176282414325089
Latin America,CoC-convergence,Hydro,2035,NDC,0.05631964759112774,0.05738738266844317,0.06909905812496428,0.06909905812496428,0.05631964759112774
